PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,"4,830",11.0,2.578,0.58,*,"62,900",1.0,*,*,*,*,*,"45,760","54,160","64,540","73,470","78,780",TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-2023,"Career/Technical Education Teachers, Middle School",detailed,180,1.6,0.095,1.05,*,"64,250",1.1,*,*,*,*,*,"45,990","55,680","67,320","74,580","78,940",TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,"6,660",3.1,3.552,0.50,*,"63,920",0.7,*,*,*,*,*,"47,670","55,830","65,950","74,050","78,910",TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-2032,"Career/Technical Education Teachers, Secondary School",detailed,"1,120",2.6,0.598,1.05,*,"63,860",0.7,*,*,*,*,*,"45,840","55,020","66,740","74,410","79,020",TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-2051,"Special Education Teachers, Preschool",detailed,280,2.7,0.147,0.74,*,"62,370",1.1,*,*,*,*,*,"46,570","54,060","63,090","72,570","78,300",TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,"1,480",1.2,0.789,0.58,*,"61,760",0.8,*,*,*,*,*,"45,750","53,410","62,330","72,090","78,040",TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-2053,"Special Education Teachers, Middle School",detailed,570,1.4,0.302,0.47,*,"62,130",0.8,*,*,*,*,*,"46,070","53,770","62,940","72,420","78,190",TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-2054,"Special Education Teachers, Secondary School",detailed,970,1.3,0.518,0.55,*,"63,320",0.8,*,*,*,*,*,"47,780","55,150","64,630","73,410","78,620",TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-2059,"Special Education Teachers, All Other",detailed,60,27.6,0.033,0.12,*,"58,000",4.2,*,*,*,*,*,"38,220","51,800","58,050","66,440","75,540",TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,"1,530",8.6,0.816,1.95,25.11,"52,230",2.7,18.03,21.11,24.93,29.06,33.43,"37,510","43,910","51,860","60,450","69,530",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-3021,Self-Enrichment Education Teachers,detailed,"4,090",9.7,2.181,1.33,22.82,"47,460",3.9,12.85,16.19,21.93,28.06,32.76,"26,730","33,680","45,620","58,370","68,140",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,"3,960",13.1,2.111,1.01,*,"44,810",5.5,*,*,*,*,*,"27,450","31,210","39,830","52,720","65,460",TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-3098,Substitute Teachers,detailed,"7,150",1.3,3.817,0.88,19.36,"40,280",2.0,15.68,16.96,19.14,22.02,23.81,"32,600","35,280","39,810","45,800","49,530",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-4011,Archivists,detailed,90,10.7,0.050,1.23,31.14,"64,780",3.6,19.35,22.38,28.47,40.36,47.66,"40,250","46,550","59,210","83,950","99,130",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-4012,Curators,detailed,160,15.7,0.085,1.07,31.82,"66,180",3.1,19.54,22.91,30.19,37.97,50.13,"40,650","47,640","62,790","78,980","104,270",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-4013,Museum Technicians and Conservators,detailed,200,12.8,0.107,1.37,21.04,"43,760",12.7,10.77,13.06,20.61,25.66,31.35,"22,400","27,160","42,870","53,370","65,210",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-4021,Librarians,detailed,"1,830",2.1,0.974,1.06,34.18,"71,090",1.4,25.69,30.95,34.42,37.79,42.31,"53,430","64,390","71,590","78,610","88,000",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-4031,Library Technicians,detailed,"1,500",4.4,0.801,1.20,21.95,"45,650",2.0,16.02,18.97,21.89,24.78,29.05,"33,310","39,450","45,520","51,550","60,420",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-9011,Audio-Visual and Multimedia Collections Specialists,detailed,40,18.4,0.020,0.27,22.84,"47,500",4.0,15.80,18.95,21.82,24.85,33.15,"32,860","39,410","45,390","51,690","68,950",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-9021,Farm and Home Management Advisors,detailed,40,46.5,0.019,0.31,28.80,"59,900",2.4,20.70,24.32,27.59,31.04,38.71,"43,050","50,590","57,380","64,570","80,520",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-9031,Instructional Coordinators,detailed,"1,180",6.8,0.630,0.60,32.65,"67,920",3.1,21.34,25.89,31.44,37.00,44.98,"44,390","53,850","65,390","76,960","93,560",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-9041,Teacher Assistants,detailed,"16,890",3.9,9.013,1.00,*,"34,060",2.3,*,*,*,*,*,"24,820","28,750","33,890","38,220","44,900",TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",25-9099,"Education, Training, and Library Workers, All Other",detailed,"1,540",9.1,0.823,1.15,27.42,"57,040",4.3,18.17,21.35,26.24,32.30,38.29,"37,800","44,400","54,580","67,180","79,650",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"33,240",3.5,17.736,1.31,29.13,"60,600",1.9,12.14,17.30,26.24,37.06,48.85,"25,260","35,990","54,580","77,090","101,600",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-1011,Art Directors,detailed,660,21.8,0.350,1.36,50.05,"104,100",2.9,31.77,40.38,47.93,59.21,74.17,"66,080","83,980","99,690","123,170","154,270",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-1012,Craft Artists,detailed,140,10.2,0.073,2.03,*,*,*,*,*,*,*,*,*,*,*,*,*,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,330,17.4,0.177,2.15,30.43,"63,290",10.2,13.21,16.72,30.84,42.10,49.57,"27,470","34,770","64,140","87,560","103,110",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-1014,Multimedia Artists and Animators,detailed,"1,620",19.3,0.866,4.08,37.01,"76,970",3.8,20.47,26.25,37.20,45.54,54.18,"42,580","54,600","77,370","94,730","112,690",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-1019,"Artists and Related Workers, All Other",detailed,60,26.0,0.034,0.69,29.83,"62,040",4.3,14.36,18.83,29.70,37.55,44.60,"29,880","39,160","61,770","78,110","92,780",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-1021,Commercial and Industrial Designers,detailed,320,11.0,0.169,0.75,37.91,"78,860",4.8,19.43,27.19,37.29,47.71,58.62,"40,410","56,560","77,570","99,250","121,930",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-1022,Fashion Designers,detailed,260,18.4,0.138,1.01,33.17,"68,980",8.7,19.15,22.43,30.53,40.98,55.61,"39,830","46,660","63,490","85,240","115,670",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-1023,Floral Designers,detailed,600,12.1,0.320,1.02,16.51,"34,350",3.6,10.46,13.01,16.44,19.43,22.79,"21,760","27,060","34,200","40,410","47,390",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-1024,Graphic Designers,detailed,"3,650",5.8,1.950,1.30,28.82,"59,950",2.5,15.95,21.47,28.07,35.22,43.40,"33,180","44,650","58,390","73,260","90,280",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-1025,Interior Designers,detailed,"1,350",13.3,0.722,1.91,28.86,"60,030",3.5,17.16,21.98,27.56,33.92,43.77,"35,680","45,720","57,330","70,560","91,040",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-1026,Merchandise Displayers and Window Trimmers,detailed,"1,510",30.3,0.808,0.99,16.40,"34,120",4.7,10.42,11.52,15.63,18.61,24.84,"21,670","23,960","32,520","38,700","51,670",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-1027,Set and Exhibit Designers,detailed,130,18.6,0.067,0.78,29.22,"60,780",5.8,18.51,22.03,27.63,34.51,39.91,"38,490","45,820","57,480","71,770","83,020",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-1029,"Designers, All Other",detailed,160,14.9,0.087,1.68,38.73,"80,560",6.1,18.89,28.80,36.14,44.67,53.42,"39,290","59,910","75,180","92,920","111,120",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-2011,Actors,detailed,450,12.8,0.242,0.70,*,*,*,*,*,*,*,*,*,*,*,*,*,,TRUE
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-2012,Producers and Directors,detailed,"2,060",16.9,1.097,1.35,34.67,"72,110",3.4,17.23,24.81,31.84,43.08,51.33,"35,840","51,610","66,220","89,610","106,760",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-2021,Athletes and Sports Competitors,detailed,150,26.0,0.081,1.11,*,"104,250",17.3,*,*,*,*,*,"21,890","40,820","57,180","146,630",#,TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-2022,Coaches and Scouts,detailed,"6,050",10.2,3.226,1.96,*,"47,110",5.1,*,*,*,*,*,"22,310","26,870","36,850","52,720","78,370",TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-2023,"Umpires, Referees, and Other Sports Officials",detailed,290,40.7,0.157,1.18,*,"31,330",7.6,*,*,*,*,*,"21,500","24,180","31,250","36,960","39,980",TRUE,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-2032,Choreographers,detailed,**,**,**,**,34.41,"71,570",14.8,15.90,23.26,37.80,44.32,48.04,"33,070","48,390","78,620","92,190","99,910",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-2041,Music Directors and Composers,detailed,140,37.4,0.074,0.56,32.33,"67,250",10.4,10.61,19.23,29.52,42.24,48.81,"22,070","39,990","61,400","87,850","101,530",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-2042,Musicians and Singers,detailed,720,17.9,0.385,1.35,36.65,*,9.1,17.04,26.23,35.74,47.10,58.53,*,*,*,*,*,,TRUE
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,130,41.1,0.068,0.73,17.32,*,12.9,10.02,11.09,13.20,15.49,25.06,*,*,*,*,*,,TRUE
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-3011,Radio and Television Announcers,detailed,300,33.9,0.159,0.76,32.65,"67,900",7.4,10.77,13.82,20.51,35.34,67.94,"22,400","28,740","42,650","73,500","141,310",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-3022,Reporters and Correspondents,detailed,410,29.5,0.219,0.77,27.99,"58,220",8.8,12.05,14.70,24.98,36.61,46.60,"25,060","30,580","51,950","76,150","96,930",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-3031,Public Relations Specialists,detailed,"3,860",10.2,2.059,1.27,34.73,"72,230",3.3,19.30,24.50,31.97,39.95,52.72,"40,140","50,960","66,500","83,100","109,650",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-3041,Editors,detailed,"1,280",7.7,0.681,0.98,30.24,"62,900",4.5,16.04,18.81,28.77,37.47,48.41,"33,370","39,120","59,830","77,940","100,680",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-3042,Technical Writers,detailed,880,16.7,0.470,1.33,40.29,"83,800",2.7,25.89,31.10,38.92,49.04,58.92,"53,840","64,700","80,950","102,010","122,560",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-3043,Writers and Authors,detailed,990,14.5,0.529,1.66,33.27,"69,210",4.4,15.58,22.26,31.39,41.75,49.38,"32,410","46,300","65,290","86,830","102,710",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-3091,Interpreters and Translators,detailed,790,31.1,0.423,1.16,19.66,"40,880",12.5,9.65,9.66,20.31,23.91,29.42,"20,080","20,090","42,250","49,720","61,190",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-3099,"Media and Communication Workers, All Other",detailed,190,17.3,0.102,0.61,31.96,"66,480",5.9,15.12,21.65,31.47,42.79,49.39,"31,440","45,030","65,460","89,000","102,730",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-4011,Audio and Video Equipment Technicians,detailed,950,13.9,0.507,1.02,23.06,"47,960",4.5,11.99,14.37,21.31,30.02,38.03,"24,930","29,890","44,320","62,440","79,090",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-4012,Broadcast Technicians,detailed,350,27.0,0.188,0.87,19.59,"40,740",7.6,10.23,11.18,16.35,27.19,33.56,"21,280","23,250","34,010","56,550","69,800",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-4014,Sound Engineering Technicians,detailed,300,21.9,0.158,1.46,39.43,"82,010",7.2,20.63,31.79,36.61,53.98,61.44,"42,920","66,130","76,140","112,280","127,790",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-4021,Photographers,detailed,970,25.8,0.520,1.50,22.60,"47,000",7.1,11.73,15.05,21.71,28.77,34.66,"24,400","31,310","45,160","59,850","72,100",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,220,43.7,0.116,0.75,32.64,"67,890",4.7,20.92,26.25,32.40,36.78,43.25,"43,520","54,590","67,400","76,500","89,950",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-4032,Film and Video Editors,detailed,190,21.0,0.103,0.48,25.58,"53,200",5.4,15.00,18.73,24.44,32.62,37.52,"31,200","38,970","50,830","67,840","78,030",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",27-4099,"Media and Communication Equipment Workers, All Other",detailed,**,**,**,**,32.73,"68,080",6.1,11.37,23.18,33.49,43.23,49.48,"23,650","48,220","69,660","89,920","102,920",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-0000,Healthcare Practitioners and Technical Occupations,major,"91,230",6.6,48.674,0.82,43.65,"90,780",2.2,20.61,27.46,37.60,49.73,67.68,"42,860","57,110","78,210","103,430","140,770",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1011,Chiropractors,detailed,490,12.3,0.259,1.10,26.97,"56,090",4.1,19.75,23.75,26.59,29.29,33.14,"41,070","49,400","55,310","60,910","68,930",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1021,"Dentists, General",detailed,"1,440",18.0,0.770,1.02,90.74,"188,740",7.2,40.89,66.80,82.89,#,#,"85,050","138,940","172,410",#,#,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1029,"Dentists, All Other Specialists",detailed,**,**,**,**,100.65,"209,350",7.4,66.33,73.40,90.59,#,#,"137,970","152,670","188,430",#,#,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1031,Dietitians and Nutritionists,detailed,720,7.9,0.387,0.88,32.68,"67,970",2.1,24.76,28.15,33.14,37.55,42.40,"51,490","58,550","68,940","78,110","88,190",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1041,Optometrists,detailed,360,49.4,0.193,0.74,48.08,"100,010",10.7,21.47,24.31,52.88,60.04,70.27,"44,650","50,560","109,990","124,880","146,160",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1051,Pharmacists,detailed,"3,320",8.4,1.771,0.81,59.58,"123,930",1.1,49.77,53.87,59.76,68.26,76.04,"103,520","112,050","124,300","141,970","158,160",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1061,Anesthesiologists,detailed,**,**,**,**,125.52,"261,070",13.5,76.65,#,#,#,#,"159,430",#,#,#,#,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1062,Family and General Practitioners,detailed,950,20.3,0.508,0.58,104.59,"217,560",12.0,30.10,74.08,#,#,#,"62,610","154,090",#,#,#,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1063,"Internists, General",detailed,210,26.1,0.112,0.35,113.26,"235,570",7.1,66.14,85.81,#,#,#,"137,570","178,470",#,#,#,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1064,Obstetricians and Gynecologists,detailed,**,**,**,**,122.51,"254,820",7.8,83.49,94.58,#,#,#,"173,670","196,720",#,#,#,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1065,"Pediatricians, General",detailed,**,**,**,**,109.29,"227,310",16.2,32.17,63.30,#,#,#,"66,920","131,660",#,#,#,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1066,Psychiatrists,detailed,210,20.7,0.110,0.62,104.73,"217,840",4.7,30.54,79.86,#,#,#,"63,530","166,120",#,#,#,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1067,Surgeons,detailed,500,22.7,0.268,0.91,114.23,"237,590",10.9,29.63,85.23,#,#,#,"61,630","177,290",#,#,#,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1069,"Physicians and Surgeons, All Other",detailed,"4,110",10.3,2.194,0.91,110.44,"229,710",4.3,54.78,81.14,#,#,#,"113,950","168,770",#,#,#,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1071,Physician Assistants,detailed,"1,490",12.7,0.794,1.07,54.97,"114,330",3.3,39.78,47.78,55.07,62.15,74.40,"82,750","99,370","114,540","129,280","154,750",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1081,Podiatrists,detailed,30,34.4,0.018,0.26,*,*,*,*,*,*,*,*,*,*,*,*,*,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1122,Occupational Therapists,detailed,"1,820",11.9,0.969,1.15,39.61,"82,400",2.4,27.97,33.00,38.46,46.03,52.04,"58,170","68,650","79,990","95,750","108,250",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1123,Physical Therapists,detailed,"2,680",10.2,1.428,0.92,42.10,"87,570",2.2,31.65,35.30,41.18,47.57,57.00,"65,830","73,420","85,660","98,950","118,570",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1124,Radiation Therapists,detailed,270,15.3,0.146,1.18,50.40,"104,840",3.3,34.09,40.93,50.83,60.35,69.75,"70,910","85,130","105,720","125,530","145,090",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1125,Recreational Therapists,detailed,130,13.9,0.069,0.53,28.37,"59,000",3.7,17.95,21.63,26.89,34.89,41.30,"37,330","45,000","55,940","72,570","85,900",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1126,Respiratory Therapists,detailed,"1,260",18.7,0.671,0.74,33.79,"70,290",2.0,25.30,28.74,33.69,38.23,44.76,"52,630","59,790","70,070","79,530","93,090",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1127,Speech-Language Pathologists,detailed,"1,760",14.1,0.938,0.97,36.53,"75,990",1.8,26.73,31.15,35.99,42.17,48.17,"55,590","64,790","74,850","87,720","100,200",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1128,Exercise Physiologists,detailed,60,16.9,0.032,0.66,19.21,"39,960",10.4,13.42,15.32,17.81,22.18,27.75,"27,910","31,860","37,050","46,130","57,710",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1129,"Therapists, All Other",detailed,30,16.7,0.017,0.21,35.42,"73,670",5.5,26.33,29.27,34.31,40.35,48.44,"54,760","60,890","71,370","83,920","100,740",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1131,Veterinarians,detailed,840,30.3,0.447,0.93,44.14,"91,820",4.1,30.46,35.48,42.96,53.12,60.78,"63,350","73,790","89,360","110,480","126,420",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1141,Registered Nurses,detailed,"32,620",10.2,17.405,0.86,39.79,"82,770",1.5,26.69,32.10,39.04,47.68,56.32,"55,520","66,760","81,200","99,170","117,150",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1151,Nurse Anesthetists,detailed,**,**,**,**,87.79,"182,610",4.0,69.58,80.91,88.56,96.20,#,"144,730","168,280","184,210","200,110",#,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1161,Nurse Midwives,detailed,30,39.5,0.018,0.40,47.87,"99,580",3.1,35.82,41.91,48.06,55.78,61.22,"74,490","87,180","99,970","116,020","127,330",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1171,Nurse Practitioners,detailed,"1,590",6.7,0.846,0.79,52.63,"109,460",1.5,39.66,45.45,53.23,59.65,65.09,"82,480","94,540","110,710","124,070","135,380",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1181,Audiologists,detailed,310,29.9,0.165,1.88,41.79,"86,920",5.6,32.57,36.11,41.47,47.23,52.52,"67,750","75,110","86,260","98,250","109,250",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,860,19.1,0.458,1.77,48.48,"100,840",17.4,21.39,27.10,40.15,50.65,#,"44,500","56,380","83,520","105,350",#,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2011,Medical and Clinical Laboratory Technologists,detailed,"1,920",10.6,1.026,0.86,33.14,"68,920",1.3,21.46,27.61,33.20,38.57,45.37,"44,640","57,430","69,050","80,230","94,360",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2012,Medical and Clinical Laboratory Technicians,detailed,"1,920",11.4,1.023,0.90,21.41,"44,530",2.7,13.80,16.71,20.64,24.03,29.83,"28,710","34,750","42,930","49,980","62,050",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2021,Dental Hygienists,detailed,"3,140",10.0,1.677,1.15,44.19,"91,910",3.4,32.23,40.95,45.36,49.85,57.36,"67,040","85,180","94,350","103,690","119,300",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2031,Cardiovascular Technologists and Technicians,detailed,530,14.4,0.283,0.74,31.99,"66,540",3.5,17.59,21.88,30.17,42.11,48.67,"36,600","45,510","62,750","87,590","101,220",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2032,Diagnostic Medical Sonographers,detailed,670,10.2,0.355,0.76,42.72,"88,860",1.2,33.19,38.01,43.13,47.68,52.34,"69,040","79,060","89,710","99,170","108,870",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2033,Nuclear Medicine Technologists,detailed,210,18.9,0.111,0.79,44.82,"93,220",1.7,34.62,40.35,45.05,49.87,57.53,"72,010","83,920","93,700","103,730","119,660",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2034,Radiologic Technologists,detailed,"2,160",12.2,1.151,0.81,34.32,"71,390",1.9,25.44,28.62,33.65,39.01,46.21,"52,920","59,530","69,990","81,140","96,120",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2035,Magnetic Resonance Imaging Technologists,detailed,520,15.7,0.279,1.09,39.47,"82,110",3.0,25.46,34.13,41.37,46.88,50.64,"52,950","70,980","86,050","97,510","105,330",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2041,Emergency Medical Technicians and Paramedics,detailed,"2,030",34.3,1.081,0.62,35.47,"73,780",3.3,16.58,30.29,39.26,44.80,48.05,"34,480","63,010","81,670","93,190","99,930",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2051,Dietetic Technicians,detailed,200,17.1,0.108,0.47,19.21,"39,960",4.2,11.81,15.75,19.51,22.95,26.32,"24,560","32,750","40,580","47,730","54,750",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2052,Pharmacy Technicians,detailed,"4,110",5.5,2.195,0.77,20.77,"43,200",1.5,15.70,17.96,20.90,23.57,26.83,"32,650","37,350","43,460","49,030","55,800",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2053,Psychiatric Technicians,detailed,490,48.3,0.262,0.60,20.54,"42,720",2.0,12.12,14.96,20.29,24.04,29.98,"25,220","31,120","42,210","50,010","62,350",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2054,Respiratory Therapy Technicians,detailed,30,48.9,0.018,0.24,24.46,"50,870",5.7,17.22,20.29,23.15,28.01,35.01,"35,830","42,190","48,160","58,270","72,830",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2055,Surgical Technologists,detailed,"1,290",17.4,0.690,0.92,27.20,"56,570",1.9,20.53,23.02,26.90,30.61,35.68,"42,700","47,880","55,960","63,670","74,210",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2056,Veterinary Technologists and Technicians,detailed,990,19.0,0.528,0.75,18.36,"38,190",4.4,13.72,15.48,17.75,20.84,24.04,"28,540","32,210","36,910","43,350","50,010",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2057,Ophthalmic Medical Technicians,detailed,800,23.8,0.429,1.37,22.05,"45,870",2.2,16.61,19.20,21.68,24.27,28.99,"34,560","39,940","45,100","50,490","60,300",,
WA,42660,"Seattle-Tacoma-Bellevue, WA",29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,"3,740",6.4,1.997,0.40,25.50,"53,030",1.0,20.10,22.29,25.46,28.70,31.00,"41,810","46,350","52,960","59,690","64,490",,
